t / s;T_1 / °C;T_2 / °C;T_3 / °C;T_4 / °C;&DT / °C
2471;6,9;41,3;6,5;39,9;-34,4
2472;6,8;41,3;6,5;39,9;-34,5
2473;6,8;41,3;6,5;39,8;-34,5
2474;6,8;41,3;6,5;39,8;-34,5
2475;6,9;41,3;6,5;39,8;-34,4
2476;6,9;41,3;6,5;39,8;-34,4
2477;6,8;41,3;6,5;39,8;-34,5
2478;6,8;41,3;6,5;39,8;-34,5
2479;6,8;41,3;6,5;39,8;-34,5
2480;6,8;41,3;6,5;39,8;-34,5
2481;6,8;41,3;6,5;39,8;-34,5
2482;6,8;41,3;6,6;39,8;-34,5
2483;6,8;41,3;6,6;39,8;-34,5
2484;6,8;41,3;6,6;39,7;-34,5
2485;6,8;41,3;6,6;39,7;-34,5
2486;6,8;41,3;6,6;39,7;-34,5
2487;6,8;41,4;6,6;39,7;-34,6
2488;6,8;41,4;6,6;39,7;-34,6
2489;6,8;41,4;6,6;39,7;-34,6
2490;6,8;41,4;6,6;39,7;-34,6
2491;6,8;41,4;6,6;39,7;-34,6
2492;6,8;41,3;6,6;39,7;-34,5
2493;6,8;41,3;6,6;39,7;-34,5
2494;6,8;41,3;6,6;39,7;-34,5
2495;6,8;41,3;6,6;39,7;-34,5
2496;6,8;41,3;6,6;39,7;-34,5
2497;6,8;41,3;6,6;39,7;-34,5
2498;6,8;41,3;6,6;39,7;-34,5
2499;6,8;41,4;6,6;39,8;-34,6
2500;6,8;41,4;6,6;39,8;-34,6
2501;6,8;41,4;6,6;39,8;-34,6
2502;6,8;41,4;6,6;39,8;-34,6
2503;6,8;41,4;6,6;39,9;-34,6
2504;6,8;41,4;6,6;39,9;-34,6
2505;6,8;41,4;6,6;39,9;-34,6
2506;6,8;41,4;6,6;39,9;-34,6
2507;6,8;41,4;6,6;39,9;-34,6
2508;6,8;41,4;6,6;39,9;-34,6
2509;6,8;41,4;6,6;39,9;-34,6
2510;6,8;41,4;6,6;39,9;-34,6
2511;6,8;41,4;6,6;39,9;-34,6
2512;6,8;41,4;6,6;39,9;-34,6
2513;6,8;41,4;6,6;39,9;-34,6
2514;6,8;41,4;6,6;39,9;-34,6
2515;6,8;41,4;6,6;39,9;-34,6
2516;6,8;41,4;6,6;39,9;-34,6
2517;6,8;41,4;6,6;40;-34,6
2518;6,8;41,4;6,6;40;-34,6
2519;6,8;41,4;6,6;40;-34,6
2520;6,8;41,4;6,6;40;-34,6
2521;6,8;41,4;6,6;40;-34,6
2522;6,8;41,4;6,6;40;-34,6
2523;6,8;41,4;6,6;40;-34,6
2524;6,8;41,4;6,6;40,1;-34,6
2525;6,8;41,4;6,6;40,1;-34,6
2526;6,8;41,4;6,6;40,1;-34,6
2527;6,8;41,4;6,6;40,1;-34,6
2528;6,8;41,4;6,6;40,1;-34,6
2529;6,8;41,4;6,6;40,1;-34,6
2530;6,8;41,4;6,6;40,1;-34,6
2531;6,8;41,3;6,6;40,1;-34,5
2532;6,8;41,3;6,6;40,1;-34,5
2533;6,8;41,4;6,6;40,1;-34,6
2534;6,8;41,4;6,6;40,2;-34,6
2535;6,8;41,4;6,6;40,2;-34,6
2536;6,8;41,4;6,7;40,2;-34,6
2537;6,8;41,4;6,7;40,2;-34,6
2538;6,8;41,4;6,7;40,2;-34,6
2539;6,8;41,4;6,7;40,2;-34,6
2540;6,8;41,4;6,7;40,2;-34,6
2541;6,8;41,4;6,7;40,2;-34,6
2542;6,8;41,5;6,7;40,2;-34,7
2543;6,8;41,5;6,7;40,2;-34,7
2544;6,8;41,5;6,7;40,2;-34,7
2545;6,8;41,5;6,7;40,3;-34,7
2546;6,8;41,5;6,7;40,3;-34,7
2547;6,8;41,5;6,7;40,3;-34,7
2548;6,8;41,5;6,7;40,3;-34,7
2549;6,8;41,4;6,7;40,3;-34,6
2550;6,8;41,4;6,7;40,3;-34,6
2551;6,8;41,4;6,7;40,3;-34,6
2552;6,8;41,4;6,7;40,3;-34,6
2553;6,8;41,4;6,7;40,3;-34,6
2554;6,8;41,4;6,7;40,3;-34,6
2555;6,8;41,5;6,7;40,3;-34,7
2556;6,8;41,5;6,7;40,3;-34,7
2557;6,8;41,4;6,7;40,3;-34,6
2558;6,8;41,4;6,7;40,3;-34,6
2559;6,8;41,4;6,7;40,4;-34,6
2560;6,8;41,5;6,7;40,4;-34,7
2561;6,8;41,5;6,7;40,4;-34,7
2562;6,8;41,4;6,8;40,4;-34,6
2563;6,8;41,4;6,8;40,4;-34,6
2564;6,8;41,3;6,8;40,4;-34,5
2565;6,8;41,3;6,8;40,4;-34,5
2566;6,8;41,3;6,7;40,4;-34,5
2567;6,8;41,3;6,7;40,4;-34,5
2568;6,8;41,3;6,7;40,4;-34,5
2569;6,8;41,4;6,7;40,5;-34,6
2570;6,8;41,4;6,7;40,5;-34,6
2571;6,8;41,6;6,7;40,5;-34,8
2572;6,8;41,8;6,7;40,5;-35
2573;6,8;41,8;6,7;40,4;-35
2574;6,7;41,7;6,7;40,4;-35
2575;6,7;41,7;6,7;40,4;-35
2576;6,7;41,8;6,7;40,4;-35,1
2577;6,7;41,8;6,7;40,4;-35,1
2578;6,7;41,8;6,7;40,4;-35,1
2579;6,8;41,8;6,7;40,4;-35
2580;6,8;41,8;6,7;40,4;-35
2581;6,8;41,8;6,7;40,4;-35
2582;6,8;41,8;6,7;40,3;-35
2583;6,8;41,8;6,7;40,3;-35
2584;6,8;41,8;6,7;40,3;-35
2585;6,8;41,7;6,7;40,3;-34,9
2586;6,8;41,7;6,7;40,3;-34,9
2587;6,8;41,7;6,7;40,3;-34,9
2588;6,8;41,8;6,7;40,3;-35
2589;6,8;41,8;6,7;40,3;-35
2590;6,8;41,8;6,7;40,3;-35
2591;6,8;41,8;6,7;40,3;-35
2592;6,8;41,8;6,7;40,3;-35
2593;6,8;41,8;6,7;40,3;-35
2594;6,8;41,8;6,7;40,3;-35
2595;6,8;41,8;6,7;40,3;-35
2596;6,8;41,8;6,7;40,3;-35
2597;6,7;41,8;6,7;40,3;-35,1
2598;6,7;41,8;6,7;40,3;-35,1
2599;6,7;41,7;6,7;40,3;-35
2600;6,7;41,7;6,7;40,3;-35
2601;6,7;41,7;6,7;40,3;-35
2602;6,7;41,7;6,7;40,3;-35
2603;6,7;41,7;6,7;40,3;-35
2604;6,7;41,6;6,7;40,3;-34,9
2605;6,7;41,6;6,7;40,4;-34,9
2606;6,8;41,6;6,7;40,4;-34,8
2607;6,8;41,6;6,7;40,5;-34,8
2608;6,8;41,6;6,7;40,4;-34,8
2609;6,7;41,7;6,7;40,4;-35
2610;6,7;41,7;6,7;40,4;-35
2611;6,7;41,7;6,7;40,4;-35
2612;6,7;41,7;6,7;40,4;-35
2613;6,7;41,7;6,7;40,5;-35
2614;6,7;41,7;6,7;40,5;-35
2615;6,8;41,7;6,7;40,5;-34,9
2616;6,8;41,7;6,7;40,5;-34,9
2617;6,8;41,7;6,8;40,5;-34,9
2618;6,8;41,7;6,8;40,5;-34,9
2619;6,8;41,7;6,8;40,5;-34,9
2620;6,8;41,7;6,8;40,5;-34,9
2621;6,8;41,7;6,7;40,6;-34,9
2622;6,8;41,8;6,7;40,6;-35
2623;6,7;41,8;6,7;40,6;-35,1
2624;6,7;41,8;6,8;40,6;-35,1
2625;6,8;41,8;6,8;40,6;-35
2626;6,8;41,8;6,8;40,7;-35
2627;6,8;41,8;6,7;40,7;-35
2628;6,8;41,8;6,7;40,7;-35
2629;6,8;41,8;6,7;40,7;-35
2630;6,7;41,7;6,7;40,7;-35
2631;6,7;41,6;6,7;40,7;-34,9
2632;6,7;41,6;6,7;40,7;-34,9
2633;6,7;41,7;6,7;40,7;-35
2634;6,7;41,7;6,7;40,7;-35
2635;6,7;41,6;6,7;40,7;-34,9
2636;6,7;41,6;6,7;40,7;-34,9
2637;6,7;41,6;6,7;40,7;-34,9
2638;6,7;41,6;6,7;40,7;-34,9
2639;6,7;41,7;6,7;40,8;-35
2640;6,7;41,7;6,7;40,8;-35
2641;6,7;41,7;6,7;40,8;-35
2642;6,7;41,7;6,7;40,8;-35
2643;6,7;41,7;6,7;40,8;-35
2644;6,7;41,7;6,7;40,8;-35
2645;6,7;41,7;6,7;40,8;-35
2646;6,7;41,7;6,7;40,8;-35
2647;6,7;41,7;6,7;40,8;-35
2648;6,7;41,7;6,7;40,8;-35
2649;6,8;41,7;6,7;40,8;-34,9
2650;6,8;41,7;6,7;40,8;-34,9
2651;6,8;41,8;6,7;40,8;-35
2652;6,8;41,8;6,7;40,8;-35
2653;6,8;41,8;6,7;40,8;-35
2654;6,8;41,8;6,7;40,8;-35
2655;6,8;41,8;6,7;40,8;-35
2656;6,8;41,8;6,7;40,8;-35
2657;6,8;41,8;6,7;40,8;-35
2658;6,8;41,7;6,7;40,8;-34,9
2659;6,7;41,7;6,7;40,8;-35
2660;6,7;41,7;6,7;40,8;-35
2661;6,7;41,7;6,7;40,8;-35
2662;6,7;41,7;6,7;40,8;-35
2663;6,7;41,7;6,7;40,8;-35
2664;6,7;41,7;6,7;40,8;-35
2665;6,7;41,7;6,7;40,8;-35
2666;6,7;41,7;6,7;40,8;-35
2667;6,7;41,8;6,7;40,8;-35,1
2668;6,8;41,8;6,7;40,8;-35
2669;6,8;41,8;6,7;40,9;-35
2670;6,7;41,8;6,7;40,9;-35,1
2671;6,7;41,8;6,7;40,9;-35,1
2672;6,7;41,8;6,7;40,9;-35,1
2673;6,7;41,8;6,7;40,9;-35,1
2674;6,7;41,8;6,7;40,9;-35,1
2675;6,7;41,8;6,6;40,9;-35,1
2676;6,7;41,8;6,6;40,9;-35,1
2677;6,7;41,8;6,6;40,9;-35,1
2678;6,7;41,8;6,6;40,9;-35,1
2679;6,7;41,8;6,6;40,9;-35,1
2680;6,7;41,8;6,6;40,9;-35,1
2681;6,7;41,8;6,6;40,9;-35,1
2682;6,7;41,8;6,6;40,9;-35,1
2683;6,7;41,8;6,6;40,9;-35,1
2684;6,7;41,8;6,6;40,9;-35,1
2685;6,7;41,8;6,6;40,9;-35,1
2686;6,7;41,8;6,6;40,9;-35,1
2687;6,7;41,8;6,6;40,9;-35,1
2688;6,7;41,8;6,6;40,9;-35,1
2689;6,7;41,8;6,6;40,9;-35,1
2690;6,6;41,8;6,6;41;-35,2
2691;6,6;41,8;6,6;41;-35,2
2692;6,7;41,8;6,6;41;-35,1
2693;6,7;41,8;6,6;41;-35,1
2694;6,8;41,8;6,6;41;-35
2695;6,8;41,8;6,6;41,1;-35
2696;6,9;41,8;6,6;41,1;-34,9
2697;6,9;41,8;6,6;41;-34,9
2698;7;41,8;6,6;41,1;-34,8
2699;7;41,8;6,6;41,1;-34,8
2700;7;41,8;6,6;41,1;-34,8
2701;7;41,8;6,6;41,1;-34,8
2702;7;41,8;6,6;41,1;-34,8
2703;7;41,8;6,6;41,1;-34,8
2704;7;41,8;6,6;41,1;-34,8
2705;7;41,8;6,6;41,1;-34,8
2706;7;41,8;6,6;41,1;-34,8
2707;7;41,8;6,6;41,1;-34,8
2708;7;41,8;6,6;41,2;-34,8
2709;7;41,8;6,6;41,2;-34,8
2710;6,9;41,8;6,6;41,2;-34,9
2711;6,7;41,8;6,6;41,2;-35,1
2712;6,7;41,8;6,6;41,2;-35,1
2713;6,8;41,8;6,6;41,2;-35
2714;6,8;41,8;6,6;41,2;-35
2715;6,8;41,8;6,6;41,2;-35
2716;6,7;41,8;6,6;41,2;-35,1
2717;6,7;41,8;6,6;41,2;-35,1
2718;6,7;41,8;6,6;41,2;-35,1
2719;6,7;41,9;6,6;41,3;-35,2
2720;6,7;41,9;6,6;41,3;-35,2
2721;6,7;41,9;6,6;41,3;-35,2
2722;6,7;41,9;6,6;41,3;-35,2
2723;6,7;42;6,6;41,3;-35,3
2724;6,7;42;6,6;41,3;-35,3
2725;6,7;42,2;6,6;41,3;-35,5
2726;6,7;42,4;6,6;41,3;-35,7
2727;6,7;42,5;6,6;41,3;-35,8
2728;6,7;42,5;6,6;41,2;-35,8
2729;6,8;42,5;6,6;41,2;-35,7
2730;6,8;42,5;6,6;41,2;-35,7
2731;6,8;42,5;6,6;41,2;-35,7
2732;6,8;42,5;6,6;41,1;-35,7
2733;6,7;42,5;6,6;41,1;-35,8
2734;6,7;42,5;6,6;41;-35,8
2735;6,7;42,5;6,6;41;-35,8
2736;6,7;42,5;6,6;41;-35,8
2737;6,7;42,5;6,6;41;-35,8
2738;6,7;42,5;6,6;41;-35,8
2739;6,7;42,5;6,6;41;-35,8
2740;6,7;42,5;6,6;41;-35,8
2741;6,7;42,5;6,6;41;-35,8
2742;6,7;42,5;6,6;40,9;-35,8
2743;6,7;42,5;6,6;40,9;-35,8
2744;6,7;42,5;6,6;40,9;-35,8
2745;6,7;42,5;6,6;40,9;-35,8
2746;6,7;42,5;6,6;40,9;-35,8
2747;6,7;42,5;6,6;40,9;-35,8
2748;6,7;42,5;6,6;40,9;-35,8
2749;6,7;42,5;6,6;40,9;-35,8
2750;6,7;42,5;6,6;40,9;-35,8
2751;6,7;42,5;6,6;40,9;-35,8
2752;6,7;42,5;6,6;40,9;-35,8
2753;6,7;42,5;6,6;40,9;-35,8
2754;6,7;42,5;6,6;40,9;-35,8
2755;6,7;42,5;6,6;40,9;-35,8
2756;6,7;42,5;6,6;40,9;-35,8
2757;6,7;42,6;6,6;41;-35,9
2758;6,7;42,5;6,6;41;-35,8
2759;6,7;42,6;6,6;41,1;-35,9
2760;6,7;42,6;6,6;41,1;-35,9
2761;6,7;42,6;6,6;41,1;-35,9
2762;6,7;42,5;6,6;41,1;-35,8
2763;6,7;42,5;6,6;41,1;-35,8
2764;6,7;42,5;6,6;41,1;-35,8
2765;6,7;42,5;6,6;41,1;-35,8
2766;6,7;42,5;6,6;41,1;-35,8
2767;6,7;42,5;6,6;41,1;-35,8
2768;6,7;42,5;6,6;41,1;-35,8
2769;6,7;42,5;6,6;41,1;-35,8
2770;6,7;42,5;6,6;41,1;-35,8
2771;6,7;42,5;6,6;41,1;-35,8
2772;6,7;42,5;6,6;41,1;-35,8
2773;6,7;42,5;6,6;41,1;-35,8
2774;6,7;42,5;6,6;41,1;-35,8
2775;6,7;42,5;6,6;41,1;-35,8
2776;6,7;42,5;6,6;41,1;-35,8
2777;6,7;42,5;6,6;41,1;-35,8
2778;6,7;42,6;6,6;41,2;-35,9
2779;6,7;42,6;6,6;41,2;-35,9
2780;6,7;42,6;6,6;41,2;-35,9
2781;6,7;42,6;6,6;41,2;-35,9
2782;6,7;42,6;6,6;41,2;-35,9
2783;6,7;42,6;6,6;41,2;-35,9
2784;6,7;42,7;6,6;41,2;-36
2785;6,7;42,8;6,6;41,2;-36,1
2786;6,7;42,9;6,6;41,2;-36,2
2787;6,7;42,8;6,6;41,2;-36,1
2788;6,7;42,7;6,6;41,2;-36
2789;6,7;42,6;6,6;41,2;-35,9
2790;6,7;42,6;6,6;41,2;-35,9
2791;6,7;42,6;6,6;41,2;-35,9
2792;6,7;42,6;6,6;41,2;-35,9
2793;6,7;42,5;6,6;41,2;-35,8
2794;6,7;42,5;6,6;41,2;-35,8
2795;6,7;42,5;6,6;41,2;-35,8
2796;6,7;42,6;6,6;41,2;-35,9
2797;6,7;42,6;6,6;41,2;-35,9
2798;6,7;42,6;6,6;41,2;-35,9
2799;6,7;42,6;6,6;41,2;-35,9
2800;6,7;42,6;6,6;41,2;-35,9
2801;6,7;42,6;6,6;41,2;-35,9
2802;6,7;42,6;6,6;41,2;-35,9
2803;6,7;42,6;6,7;41,2;-35,9
2804;6,7;42,6;6,7;41,2;-35,9
2805;6,7;42,6;6,7;41,2;-35,9
2806;6,7;42,6;6,7;41,2;-35,9
2807;6,7;42,6;6,7;41,2;-35,9
2808;6,7;42,6;6,7;41,3;-35,9
2809;6,7;42,6;6,7;41,3;-35,9
2810;6,7;42,6;6,7;41,3;-35,9
2811;6,7;42,6;6,7;41,3;-35,9
2812;6,7;42,6;6,7;41,3;-35,9
2813;6,7;42,6;6,7;41,4;-35,9
2814;6,7;42,6;6,7;41,4;-35,9
2815;6,7;42,6;6,7;41,4;-35,9
2816;6,7;42,6;6,7;41,4;-35,9
2817;6,7;42,6;6,7;41,4;-35,9
2818;6,7;42,6;6,7;41,4;-35,9
2819;6,7;42,6;6,7;41,4;-35,9
2820;6,7;42,6;6,7;41,4;-35,9
2821;6,7;42,6;6,7;41,4;-35,9
2822;6,7;42,6;6,7;41,4;-35,9
2823;6,7;42,6;6,7;41,4;-35,9
2824;6,7;42,6;6,7;41,4;-35,9
2825;6,7;42,6;6,7;41,4;-35,9
2826;6,7;42,6;6,7;41,4;-35,9
2827;6,7;42,6;6,7;41,4;-35,9
2828;6,8;42,6;6,7;41,4;-35,8
2829;6,8;42,6;6,7;41,4;-35,8
2830;6,7;42,6;6,7;41,4;-35,9
2831;6,7;42,6;6,7;41,4;-35,9
2832;6,7;42,6;6,7;41,4;-35,9
2833;6,6;42,6;6,7;41,4;-36
2834;6,6;42,6;6,6;41,4;-36
2835;6,6;42,7;6,6;41,4;-36,1
2836;6,7;42,7;6,6;41,4;-36
2837;6,7;42,7;6,6;41,4;-36
2838;6,7;42,6;6,6;41,4;-35,9
2839;6,7;42,6;6,6;41,5;-35,9
2840;6,7;42,6;6,6;41,5;-35,9
2841;6,7;42,6;6,6;41,5;-35,9
2842;6,7;42,6;6,6;41,5;-35,9
2843;6,7;42,6;6,6;41,5;-35,9
2844;6,7;42,6;6,6;41,5;-35,9
2845;6,7;42,6;6,6;41,5;-35,9
2846;6,7;42,6;6,6;41,5;-35,9
2847;6,7;42,6;6,6;41,5;-35,9
2848;6,7;42,6;6,6;41,5;-35,9
2849;6,7;42,6;6,6;41,5;-35,9
2850;6,7;42,6;6,6;41,5;-35,9
2851;6,7;42,6;6,6;41,5;-35,9
2852;6,7;42,7;6,6;41,5;-36
2853;6,7;42,7;6,6;41,5;-36
2854;6,7;42,7;6,6;41,5;-36
2855;6,7;42,7;6,6;41,5;-36
2856;6,7;42,7;6,6;41,5;-36
2857;6,7;42,7;6,6;41,5;-36
2858;6,7;42,7;6,6;41,5;-36
2859;6,7;42,7;6,6;41,6;-36
2860;6,7;42,7;6,6;41,6;-36
2861;6,7;42,7;6,6;41,6;-36
2862;6,7;42,7;6,6;41,6;-36
2863;6,7;42,7;6,6;41,6;-36
2864;6,7;42,7;6,6;41,6;-36
2865;6,7;42,7;6,6;41,6;-36
2866;6,7;42,7;6,6;41,6;-36
2867;6,7;42,7;6,6;41,6;-36
2868;6,7;42,7;6,6;41,6;-36
2869;6,7;42,7;6,6;41,6;-36
2870;6,7;42,7;6,6;41,6;-36
2871;6,7;42,7;6,6;41,7;-36
2872;6,7;42,7;6,6;41,7;-36
2873;6,7;42,7;6,6;41,7;-36
2874;6,7;42,7;6,6;41,7;-36
2875;6,7;42,7;6,6;41,7;-36
2876;6,7;42,7;6,6;41,7;-36
2877;6,7;42,7;6,6;41,7;-36
2878;6,7;42,7;6,6;41,7;-36
2879;6,7;42,7;6,6;41,7;-36
2880;6,7;42,7;6,6;41,7;-36
2881;6,7;42,7;6,6;41,7;-36
2882;6,7;42,7;6,6;41,7;-36
2883;6,7;42,7;6,6;41,7;-36
2884;6,7;42,8;6,6;41,7;-36,1
2885;6,7;43;6,6;41,7;-36,3
2886;6,7;43;6,6;41,7;-36,3
2887;6,8;43,1;6,6;41,7;-36,3
2888;6,8;43,2;6,6;41,6;-36,4
2889;6,8;43,2;6,6;41,6;-36,4
2890;6,8;43,2;6,6;41,6;-36,4
2891;6,7;43,2;6,6;41,6;-36,5
2892;6,7;43,2;6,6;41,6;-36,5
2893;6,7;43,2;6,6;41,6;-36,5
2894;6,7;43,1;6,6;41,6;-36,4
2895;6,7;43,1;6,6;41,5;-36,4
2896;6,7;43,1;6,6;41,5;-36,4
2897;6,7;43,1;6,6;41,5;-36,4
2898;6,7;43,1;6,6;41,5;-36,4
2899;6,7;43,2;6,5;41,5;-36,5
2900;6,7;43,2;6,5;41,5;-36,5
2901;6,7;43,2;6,5;41,5;-36,5
2902;6,7;43,2;6,5;41,5;-36,5
2903;6,7;43,2;6,5;41,5;-36,5
2904;6,7;43,2;6,5;41,5;-36,5
2905;6,7;43,2;6,5;41,5;-36,5
2906;6,7;43,2;6,5;41,5;-36,5
2907;6,7;43,2;6,5;41,5;-36,5
2908;6,7;43,2;6,5;41,5;-36,5
2909;6,7;43,2;6,5;41,5;-36,5
2910;6,7;43,2;6,5;41,5;-36,5
2911;6,7;43,2;6,5;41,5;-36,5
2912;6,7;43,2;6,5;41,5;-36,5
2913;6,7;43,2;6,6;41,5;-36,5
2914;6,7;43,2;6,6;41,5;-36,5
2915;6,7;43,2;6,6;41,5;-36,5
2916;6,7;43,2;6,6;41,5;-36,5
2917;6,7;43,2;6,6;41,5;-36,5
2918;6,7;43,2;6,6;41,6;-36,5
2919;6,7;43,2;6,6;41,6;-36,5
2920;6,7;43,2;6,6;41,6;-36,5
2921;6,7;43,2;6,6;41,6;-36,5
2922;6,7;43,2;6,6;41,6;-36,5
2923;6,7;43,2;6,6;41,6;-36,5
2924;6,7;43,2;6,6;41,6;-36,5
2925;6,7;43,2;6,6;41,6;-36,5
2926;6,7;43,2;6,6;41,7;-36,5
2927;6,7;43,2;6,6;41,6;-36,5
2928;6,7;43,2;6,6;41,6;-36,5
2929;6,7;43,1;6,6;41,6;-36,4
2930;6,7;43,1;6,6;41,7;-36,4
2931;6,7;43,1;6,6;41,6;-36,4
2932;6,7;43,1;6,6;41,6;-36,4
2933;6,7;43;6,6;41,7;-36,3
2934;6,8;43,1;6,6;41,7;-36,3
2935;6,7;43,1;6,6;41,7;-36,4
2936;6,7;43,2;6,6;41,7;-36,5
2937;6,7;43,3;6,5;41,7;-36,6
2938;6,7;43,3;6,5;41,7;-36,6
2939;6,7;43,3;6,5;41,6;-36,6
2940;6,7;43,3;6,5;41,6;-36,6
2941;6,7;43,3;6,5;41,6;-36,6
2942;6,7;43,3;6,5;41,6;-36,6
2943;6,7;43,3;6,5;41,6;-36,6
2944;6,7;43,3;6,5;41,6;-36,6
2945;6,7;43,3;6,5;41,6;-36,6
2946;6,7;43,3;6,5;41,6;-36,6
2947;6,7;43,3;6,5;41,6;-36,6
2948;6,7;43,3;6,5;41,6;-36,6
2949;6,7;43,3;6,5;41,6;-36,6
2950;6,7;43,3;6,5;41,5;-36,6
2951;6,7;43,3;6,5;41,5;-36,6
2952;6,7;43,3;6,5;41,5;-36,6
2953;6,7;43,3;6,5;41,5;-36,6
2954;6,7;43,3;6,5;41,5;-36,6
2955;6,7;43,3;6,5;41,5;-36,6
2956;6,7;43,3;6,5;41,5;-36,6
2957;6,7;43,3;6,6;41,5;-36,6
2958;6,7;43,3;6,6;41,5;-36,6
2959;6,7;43,3;6,6;41,5;-36,6
2960;6,7;43,3;6,6;41,5;-36,6
2961;6,7;43,3;6,6;41,5;-36,6
2962;6,7;43,3;6,6;41,5;-36,6
2963;6,7;43,4;6,6;41,5;-36,7
2964;6,7;43,4;6,6;41,5;-36,7
2965;6,7;43,4;6,6;41,5;-36,7
2966;6,7;43,4;6,6;41,5;-36,7
2967;6,7;43,4;6,6;41,5;-36,7
2968;6,7;43,4;6,5;41,5;-36,7
2969;6,7;43,4;6,5;41,5;-36,7
2970;6,7;43,4;6,5;41,5;-36,7
2971;6,7;43,4;6,5;41,5;-36,7
2972;6,7;43,4;6,5;41,5;-36,7
2973;6,7;43,5;6,5;41,5;-36,8
2974;6,7;43,5;6,5;41,5;-36,8
2975;6,7;43,5;6,5;41,5;-36,8
2976;6,7;43,4;6,5;41,5;-36,7
2977;6,7;43,4;6,5;41,5;-36,7
2978;6,7;43,4;6,5;41,5;-36,7
2979;6,7;43,4;6,5;41,5;-36,7
2980;6,7;43,4;6,5;41,5;-36,7
2981;6,7;43,5;6,6;41,5;-36,8
2982;6,7;43,5;6,6;41,5;-36,8
2983;6,7;43,5;6,6;41,5;-36,8
2984;6,7;43,5;6,6;41,5;-36,8
2985;6,7;43,4;6,6;41,5;-36,7
2986;6,7;43,4;6,6;41,5;-36,7
2987;6,7;43,4;6,6;41,6;-36,7
2988;6,7;43,4;6,6;41,6;-36,7
2989;6,7;43,4;6,6;41,6;-36,7
2990;6,7;43,5;6,6;41,6;-36,8
2991;6,7;43,5;6,5;41,6;-36,8
2992;6,7;43,5;6,5;41,6;-36,8
2993;6,7;43,5;6,5;41,6;-36,8
2994;6,7;43,5;6,5;41,6;-36,8
2995;6,7;43,5;6,5;41,6;-36,8
2996;6,7;43,5;6,5;41,6;-36,8
2997;6,7;43,5;6,5;41,6;-36,8
2998;6,7;43,5;6,5;41,7;-36,8
2999;6,7;43,5;6,5;41,7;-36,8
3000;6,7;43,5;6,5;41,7;-36,8
3001;6,7;43,5;6,5;41,7;-36,8
3002;6,7;43,5;6,5;41,7;-36,8
3003;6,7;43,5;6,5;41,7;-36,8
3004;6,7;43,5;6,5;41,7;-36,8
3005;6,7;43,5;6,5;41,7;-36,8
3006;6,7;43,5;6,5;41,7;-36,8
3007;6,7;43,5;6,5;41,7;-36,8
3008;6,7;43,5;6,5;41,7;-36,8
3009;6,7;43,5;6,5;41,7;-36,8
3010;6,7;43,5;6,5;41,7;-36,8
3011;6,7;43,4;6,5;41,7;-36,7
3012;6,7;43,4;6,5;41,7;-36,7
3013;6,7;43,5;6,5;41,7;-36,8
3014;6,7;43,5;6,5;41,7;-36,8
3015;6,7;43,5;6,5;41,8;-36,8
3016;6,7;43,4;6,5;41,8;-36,7
3017;6,7;43,4;6,5;41,8;-36,7
3018;6,7;43,3;6,5;41,8;-36,6
3019;6,7;43,3;6,5;41,8;-36,6
3020;6,7;43,4;6,5;41,8;-36,7
3021;6,7;43,4;6,5;41,8;-36,7
3022;6,7;43,4;6,5;41,8;-36,7
3023;6,7;43,4;6,5;41,8;-36,7
3024;6,7;43,4;6,5;41,8;-36,7
3025;6,7;43,5;6,5;41,8;-36,8
3026;6,7;43,5;6,5;41,8;-36,8
3027;6,7;43,5;6,5;41,8;-36,8
3028;6,7;43,5;6,5;41,8;-36,8
3029;6,7;43,6;6,5;41,8;-36,9
3030;6,7;43,6;6,5;41,8;-36,9
3031;6,7;43,6;6,5;41,8;-36,9
3032;6,7;43,6;6,5;41,8;-36,9
3033;6,7;43,7;6,5;41,8;-37
3034;6,8;43,7;6,5;41,8;-36,9
3035;6,7;43,7;6,5;41,8;-37
3036;6,7;43,7;6,5;41,8;-37
3037;6,7;43,7;6,5;41,8;-37
3038;6,8;43,7;6,5;41,8;-36,9
3039;6,8;43,7;6,5;41,8;-36,9
3040;6,7;43,7;6,5;41,8;-37
3041;6,7;43,7;6,5;41,8;-37
3042;6,7;43,7;6,5;41,8;-37
3043;6,7;43,7;6,5;41,8;-37
3044;6,7;43,6;6,5;41,8;-36,9
3045;6,8;43,7;6,5;41,8;-36,9
3046;6,8;43,7;6,5;41,7;-36,9
3047;6,7;43,6;6,5;41,7;-36,9
3048;6,7;43,5;6,5;41,7;-36,8
3049;6,7;43,5;6,6;41,8;-36,8
3050;6,7;43,5;6,6;41,8;-36,8
3051;6,7;43,6;6,5;41,8;-36,9
3052;6,7;43,7;6,5;41,8;-37
3053;6,7;43,7;6,5;41,8;-37
3054;6,7;43,6;6,5;41,8;-36,9
3055;6,7;43,6;6,5;41,8;-36,9
3056;6,7;43,6;6,6;41,8;-36,9
3057;6,7;43,6;6,6;41,8;-36,9
3058;6,7;43,6;6,6;41,8;-36,9
3059;6,7;43,6;6,6;41,8;-36,9
3060;6,8;43,7;6,6;41,8;-36,9
3061;6,8;43,7;6,6;41,8;-36,9
3062;6,7;43,7;6,6;41,8;-37
3063;6,7;43,7;6,6;41,9;-37
3064;6,7;43,7;6,6;41,9;-37
3065;6,7;43,7;6,6;41,9;-37
