Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
23,3;0;12;233;12,9249848681366;38,8780591895124;0;1,55208333333333;1
23,4;0;20;234;12,9806845366768;38,8780591895124;0;1,94010416666667;1
23,5;0;18;235;13,0363842052169;38,8780591895124;0;1,94010416666667;1
23,6;0;20;236;13,092083873757;38,8780591895124;0;1,94010416666667;1
23,7;0;15;237;13,1477835422972;25,9812597173659;0;1,94010416666667;1
23,801;0;21;238;13,2034832108373;25,9812597173659;0;1,55208333333333;1
23,9;0;20;239;13,2591828793774;25,9812597173659;0;1,1640625;1
24;0;13;240;13,3148825479176;25,9812597173659;0;1,1640625;1
24,099;0;24;241;13,3705822164577;25,9812597173659;0;1,1640625;1
24,199;0;20;242;13,4262818849978;25,9812597173659;0;1,1640625;1
24,3;0;14;243;13,481981553538;25,9812597173659;0;1,1640625;1
24,4;0;22;244;13,5376812220781;25,9812597173659;0;1,1640625;1
24,499;0;18;245;13,5933808906182;25,9812597173659;0;1,1640625;1
24,6;0;23;246;13,6490805591584;28,8884009958943;0;1,1640625;1
24,701;0;27;247;13,7047802276985;28,8884009958943;0;1,1640625;1
24,801;0;22;248;13,7604798962387;28,8884009958943;0;1,1640625;1
24,9;0;26;249;13,8161795647788;28,8884009958943;0;1,1640625;1
25;0;26;250;13,8718792333189;28,8884009958943;0;1,1640625;1
25,099;0;22;251;13,9275789018591;28,8884009958943;0;1,1640625;1
25,199;0;36;252;13,9832785703992;28,8884009958943;0;1,1640625;1
25,3;0;18;253;14,0389782389393;28,8884009958943;0;1,1640625;1
25,4;0;23;254;14,0946779074795;28,8884009958943;0;1,1640625;1
25,501;0;18;255;14,1503775760196;26,6430904919247;0;1,1640625;1
25,6;0;20;256;14,2060772445597;26,6430904919247;0;1,1640625;1
25,701;0;21;257;14,2617769130999;26,6430904919247;0;1,1640625;1
25,8;0;28;258;14,31747658164;26,6430904919247;0;1,1640625;1
25,899;0;28;259;14,3731762501801;26,6430904919247;0;1,1640625;1
26;0;32;260;14,4288759187203;26,6430904919247;0;1,1640625;1
26,1;0;22;261;14,4845755872604;26,6430904919247;0;1,1640625;1
26,2;0;25;262;14,5402752558005;26,6430904919247;0;1,1640625;1
26,299;0;37;263;14,5959749243407;26,6430904919247;0;1,1640625;1
26,4;0;37;264;14,6516745928808;26,6430904919247;0;1,1640625;1
26,499;0;37;265;14,707374261421;28,0498698636305;0;1,1640625;1
26,601;0;31;266;14,7630739299611;28,0498698636305;0;1,1640625;1
26,7;0;33;267;14,8187735985012;28,0498698636305;0;1,1640625;1
26,8;0;27;268;14,8744732670414;28,0498698636305;0;1,1640625;1
26,9;0;44;269;14,9301729355815;28,0498698636305;0;1,1640625;1
26,999;0;32;270;14,9858726041216;28,0498698636305;0;1,1640625;1
27,101;0;31;271;15,0415722726618;28,0498698636305;0;1,1640625;1
27,2;0;30;272;15,0972719412019;28,0498698636305;0;1,1640625;1
27,301;0;51;273;15,152971609742;28,0498698636305;0;1,1640625;1
27,4;0;41;274;15,2086712782822;36,6555722468;0;1,1640625;1
27,499;0;53;275;15,2643709468223;36,6555722468;0;1,1640625;1
27,6;0;52;276;15,3200706153624;36,6555722468;0;0,776041666666667;1
27,7;0;41;277;15,3757702839026;36,6555722468;0;1,1640625;1
27,799;0;47;278;15,4314699524427;36,6555722468;0;1,1640625;1
27,9;0;47;279;15,4871696209829;36,6555722468;0;1,1640625;1
28,001;0;44;280;15,542869289523;36,6555722468;0;1,1640625;1
28,1;0;41;281;15,5985689580631;36,6555722468;0;1,1640625;1
28,2;0;52;282;15,6542686266033;36,6555722468;0;1,1640625;1
28,299;0;38;283;15,7099682951434;36,6555722468;0;1,1640625;1
28,4;0;53;284;15,7656679636835;31,9915414364442;0;1,1640625;1
28,5;0;41;285;15,8213676322237;31,9915414364442;0;1,1640625;1
28,599;0;63;286;15,8770673007638;31,9915414364442;0;1,1640625;1
28,7;0;55;287;15,9327669693039;31,9915414364442;0;1,1640625;1
28,8;0;53;288;15,9884666378441;31,9915414364442;0;1,1640625;1
28,9;0;51;289;16,0441663063842;31,9915414364442;0;1,1640625;1
28,999;0;54;290;16,0998659749243;31,9915414364442;0;1,1640625;1
29,1;0;42;291;16,1555656434645;31,9915414364442;0;1,1640625;1
29,2;0;71;292;16,2112653120046;31,9915414364442;0;1,1640625;1
29,301;0;63;293;16,2669649805447;19,9878829012101;0;1,1640625;1
29,399;0;56;294;16,3226646490849;19,9878829012101;0;1,1640625;1
29,5;0;86;295;16,378364317625;19,9878829012101;0;1,1640625;1
29,599;0;82;296;16,4340639861652;19,9878829012101;0;1,1640625;1
29,7;0;85;297;16,4897636547053;19,9878829012101;0;1,1640625;1
29,8;0;91;298;16,5454633232454;19,9878829012101;0;1,1640625;1
29,899;0;73;299;16,6011629917856;19,9878829012101;0;1,1640625;1
30;0;113;300;16,6568626603257;19,9878829012101;0;1,1640625;1
30,099;0;133;301;16,7125623288658;19,9878829012101;0;1,1640625;1
30,2;0;158;302;16,768261997406;19,9878829012101;0;1,1640625;1
30,299;0;162;303;16,8239616659461;32,0539307384675;0;1,1640625;1
30,4;0;180;304;16,8796613344862;32,0539307384675;0;1,1640625;1
30,5;0;205;305;16,9353610030264;32,0539307384675;0;1,1640625;1
30,599;0;202;306;16,9910606715665;32,0539307384675;0;1,1640625;1
30,7;0;229;307;17,0467603401066;32,0539307384675;0;1,1640625;1
30,799;0;223;308;17,1024600086468;32,0539307384675;0;1,1640625;1
30,9;0;234;309;17,1581596771869;32,0539307384675;0;1,1640625;1
31,001;0;230;310;17,2138593457271;32,0539307384675;0;1,1640625;1
31,1;0;193;311;17,2695590142672;32,0539307384675;0;1,1640625;1
31,2;0;207;312;17,3252586828073;22,1964570681122;0;1,1640625;1
31,299;0;183;313;17,3809583513475;22,1964570681122;0;1,1640625;1
31,399;0;163;314;17,4366580198876;22,1964570681122;0;1,1640625;1
31,5;0;151;315;17,4923576884277;22,1964570681122;0;1,1640625;1
31,601;0;105;316;17,5480573569679;22,1964570681122;0;1,1640625;1
31,7;0;100;317;17,603757025508;22,1964570681122;0;1,1640625;1
31,8;0;86;318;17,6594566940481;22,1964570681122;0;1,1640625;1
31,9;0;62;319;17,7151563625883;22,1964570681122;0;1,1640625;1
31,999;0;40;320;17,7708560311284;22,1964570681122;0;1,1640625;1
32,099;0;34;321;17,8265556996685;22,1964570681122;0;1,1640625;1
