Zeit t / s;Spannung U_B1 / V;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s;Relais R_1;Spannung U_A / V;Spannungsquelle S_1
27,6;0;53;276;15,3200706153624;40,015846275125;0;1,94010416666667;1
27,699;0;45;277;15,3757702839026;40,015846275125;0;1,94010416666667;1
27,8;0;53;278;15,4314699524427;40,015846275125;0;1,94010416666667;1
27,9;0;49;279;15,4871696209829;40,015846275125;0;1,94010416666667;1
28;0;45;280;15,542869289523;40,015846275125;0;1,94010416666667;1
28,099;0;46;281;15,5985689580631;40,015846275125;0;2,328125;1
28,2;0;50;282;15,6542686266033;40,015846275125;0;2,71614583333333;1
28,3;0;63;283;15,7099682951434;34,4348103497266;0;2,71614583333333;1
28,4;0;52;284;15,7656679636835;34,4348103497266;0;2,328125;1
28,5;0;57;285;15,8213676322237;34,4348103497266;0;2,71614583333333;1
28,6;0;59;286;15,8770673007638;34,4348103497266;0;2,71614583333333;1
28,7;0;50;287;15,9327669693039;34,4348103497266;0;2,71614583333333;1
28,8;0;54;288;15,9884666378441;34,4348103497266;0;2,71614583333333;1
28,9;0;43;289;16,0441663063842;34,4348103497266;0;2,71614583333333;1
29;0;54;290;16,0998659749243;34,4348103497266;0;2,71614583333333;1
29,101;0;68;291;16,1555656434645;34,4348103497266;0;2,71614583333333;1
29,201;0;64;292;16,2112653120046;28,8524098253996;0;2,71614583333333;1
29,301;0;57;293;16,2669649805447;28,8524098253996;0;2,71614583333333;1
29,4;0;61;294;16,3226646490849;28,8524098253996;0;2,71614583333333;1
29,5;0;79;295;16,378364317625;28,8524098253996;0;2,71614583333333;1
29,599;0;65;296;16,4340639861652;28,8524098253996;0;2,328125;1
29,7;0;59;297;16,4897636547053;28,8524098253996;0;2,71614583333333;1
29,8;0;71;298;16,5454633232454;28,8524098253996;0;2,71614583333333;1
29,899;0;84;299;16,6011629917856;28,8524098253996;0;3,10416666666667;1
30;0;85;300;16,6568626603257;28,8524098253996;0;3,4921875;1
30,1;0;107;301;16,7125623288658;28,8524098253996;0;3,4921875;1
30,199;0;111;302;16,768261997406;39,099018263753;0;3,4921875;1
30,3;0;122;303;16,8239616659461;39,099018263753;0;3,4921875;1
30,399;0;180;304;16,8796613344862;39,099018263753;0;3,4921875;1
30,5;0;151;305;16,9353610030264;39,099018263753;0;3,4921875;1
30,6;0;203;306;16,9910606715665;39,099018263753;0;3,4921875;1
30,7;0;244;307;17,0467603401066;39,099018263753;0;3,4921875;1
30,8;0;282;308;17,1024600086468;39,099018263753;0;3,4921875;1
30,901;0;303;309;17,1581596771869;39,099018263753;0;2,71614583333333;1
31,001;0;290;310;17,2138593457271;39,099018263753;0;1,94010416666667;1
31,1;0;315;311;17,2695590142672;31,0728397301768;0;1,94010416666667;1
31,2;0;302;312;17,3252586828073;31,0728397301768;0;1,1640625;1
31,3;0;314;313;17,3809583513475;31,0728397301768;0;0,776041666666667;1
31,4;0;249;314;17,4366580198876;31,0728397301768;0;1,55208333333333;1
31,5;0;237;315;17,4923576884277;31,0728397301768;0;2,328125;1
31,601;0;208;316;17,5480573569679;31,0728397301768;0;1,94010416666667;1
31,701;0;170;317;17,603757025508;31,0728397301768;0;1,94010416666667;1
31,8;0;148;318;17,6594566940481;31,0728397301768;0;1,94010416666667;1
31,9;0;90;319;17,7151563625883;31,0728397301768;0;1,94010416666667;1
32;0;82;320;17,7708560311284;41,085893502699;0;2,328125;1
32,1;0;71;321;17,8265556996685;41,085893502699;0;2,328125;1
32,2;0;51;322;17,8822553682087;41,085893502699;0;1,1640625;1
32,3;0;36;323;17,9379550367488;41,085893502699;0;1,1640625;1
32,399;0;22;324;17,9936547052889;41,085893502699;0;2,328125;1
32,499;0;20;325;18,0493543738291;41,085893502699;0;1,94010416666667;1
32,599;0;16;326;18,1050540423692;41,085893502699;0;1,94010416666667;1
32,7;0;13;327;18,1607537109094;41,085893502699;0;2,71614583333333;1
32,801;0;8;328;18,2164533794495;41,085893502699;0;2,71614583333333;1
32,9;0;8;329;18,2721530479896;41,085893502699;0;2,71614583333333;1
32,999;0;8;330;18,3278527165298;34,0522600034273;0;2,71614583333333;1
33,099;0;5;331;18,3835523850699;34,0522600034273;0;3,10416666666667;1
33,2;0;4;332;18,43925205361;34,0522600034273;0;3,4921875;1
33,3;0;9;333;18,4949517221502;34,0522600034273;0;3,4921875;1
33,4;0;8;334;18,5506513906903;34,0522600034273;0;3,10416666666667;1
33,5;0;11;335;18,6063510592304;34,0522600034273;0;3,10416666666667;1
33,6;0;11;336;18,6620507277706;34,0522600034273;0;3,4921875;1
33,7;0;6;337;18,7177503963107;34,0522600034273;0;3,10416666666667;1
33,8;0;10;338;18,7734500648508;34,0522600034273;0;3,10416666666667;1
33,901;0;11;339;18,829149733391;28,8110606104931;0;3,10416666666667;1
34,001;0;8;340;18,8848494019311;28,8110606104931;0;3,10416666666667;1
34,101;0;12;341;18,9405490704712;28,8110606104931;0;2,328125;1
34,2;0;9;342;18,9962487390114;28,8110606104931;0;1,94010416666667;1
34,3;0;5;343;19,0519484075515;28,8110606104931;0;1,94010416666667;1
34,4;0;15;344;19,1076480760917;28,8110606104931;0;2,328125;1
34,5;0;17;345;19,1633477446318;28,8110606104931;0;2,328125;1
34,6;0;5;346;19,2190474131719;28,8110606104931;0;2,328125;1
34,7;0;19;347;19,2747470817121;28,8110606104931;0;2,328125;1
34,799;0;13;348;19,3304467502522;28,8110606104931;0;2,328125;1
34,9;0;14;349;19,3861464187923;35,058772526263;0;2,328125;1
35;0;10;350;19,4418460873325;35,058772526263;0;2,328125;1
35,1;0;19;351;19,4975457558726;35,058772526263;0;2,328125;1
35,2;0;12;352;19,5532454244127;35,058772526263;0;2,328125;1
35,3;0;8;353;19,6089450929529;35,058772526263;0;2,328125;1
35,401;0;16;354;19,664644761493;35,058772526263;0;1,94010416666667;1
35,501;0;12;355;19,7203444300331;35,058772526263;0;1,94010416666667;1
35,6;0;17;356;19,7760440985733;35,058772526263;0;1,55208333333333;1
35,7;0;17;357;19,8317437671134;35,058772526263;0;1,1640625;1
35,8;0;13;358;19,8874434356536;44,4371073842697;0;1,1640625;1
